Metric, Organic traffic, Organic pages, Organic positions: 1–3, Organic positions: 4–10, SERP Features: Featured snippet (Owned), SERP Features: AI Overview (Owned), SERP Features: Local pack (Owned), SERP Features: Sitelinks (Owned), SERP Features: Top stories (Owned), SERP Features: Image pack (Owned), SERP Features: Videos (Owned), SERP Features: Discussions and forums (Owned), SERP Features: X (Twitter) (Owned), SERP Features: Top ads (Owned), SERP Features: Bottom ads (Owned), SERP Features: Paid sitelinks (Owned), SERP Features: Shopping ads (Owned), SERP Features: Knowledge card (Owned), SERP Features: Knowledge panel (Owned), SERP Features: People also ask (Owned), SERP Features: Thumbnail (Owned), SERP Features: Video preview (Owned), SERP Features: Shopping (Owned), Organic entities (traffic): Skyscanner, Organic entities (traffic): United Airlines, Organic entities (traffic): Southwest Airlines, Organic entities (traffic): Delta Air Lines, Organic entities (traffic): JetBlue, Organic traffic: Branded, Organic traffic: Non-branded, Organic positions by intent: Informational, Organic positions by intent: Navigational, Organic positions by intent: Commercial, Organic positions by intent: Transactional, Organic positions by intent: Branded, Organic positions by intent: Local
Volume, Monthly volume, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, Monthly volume, Monthly volume, Monthly volume, Monthly volume, Monthly volume, Monthly volume, Monthly volume, -, -, -, -, -, -
Location, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations, All locations
2023-08-23, 104425, 810, 5045, 12180, 854., 0., 0., 1330., 8., 4373., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19451., 0., 0., 6106, 282, 183, 65, 54, 12097, 92328, 134144, 3125, 35400, 14370, 33441, 26499
2023-08-24, 104079, 811, 5052, 12182, 859., 0., 0., 1327., 10., 4395., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19477., 0., 0., 6337, 289, 184, 65, 54, 12186, 91893, 134119, 3123, 35448, 14378, 33436, 26581
2023-08-25, 104851, 815, 5060, 12163, 856., 0., 0., 1345., 16., 4406., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19439., 0., 0., 6334, 296, 179, 63, 54, 12124, 92727, 133833, 3128, 35343, 14341, 33284, 26512
2023-08-26, 104807, 824, 5083, 12114, 858., 0., 0., 1350., 18., 4436., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19442., 0., 0., 6112, 289, 208, 62, 54, 11985, 92822, 133590, 3119, 35244, 14316, 33198, 26507
2023-08-27, 106198, 826, 5087, 12103, 860., 0., 0., 1332., 20., 4446., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19466., 0., 0., 6097, 290, 203, 62, 49, 11918, 94281, 134201, 3124, 35591, 14461, 33681, 27022
2023-08-28, 105702, 825, 5067, 12082, 861., 0., 0., 1331., 24., 4431., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19507., 0., 0., 5433, 289, 207, 63, 49, 11255, 94447, 133867, 3098, 35468, 14371, 33503, 27037
2023-08-29, 103357, 825, 5073, 12032, 860., 0., 0., 1348., 26., 4426., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19544., 0., 0., 5493, 290, 206, 63, 49, 11264, 92093, 133537, 3087, 35335, 14314, 33367, 26988
2023-08-30, 102578, 825, 5089, 11986, 864., 0., 0., 1360., 26., 4417., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19547., 0., 0., 5525, 273, 205, 62, 51, 11042, 91536, 133200, 3080, 35277, 14274, 33182, 26945
2023-08-31, 100837, 826, 5089, 11948, 868., 0., 0., 1368., 31., 4418., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19557., 0., 0., 5143, 263, 205, 62, 51, 10608, 90228, 132644, 3061, 35115, 14205, 32871, 26813
2023-09-01, 99740, 824, 5099, 11897, 873., 0., 0., 1367., 34., 4449., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19555., 0., 0., 5464, 267, 193, 62, 51, 10835, 88905, 132227, 3046, 35056, 14165, 32716, 26752
2023-09-02, 99171, 827, 5099, 11848, 885., 0., 0., 1370., 36., 4461., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19584., 0., 0., 5656, 254, 174, 58, 51, 10671, 88500, 131994, 3048, 34998, 14118, 32635, 26749
2023-09-03, 99731, 825, 5106, 11802, 897., 0., 0., 1363., 39., 4459., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19638., 0., 0., 5597, 254, 174, 63, 51, 10663, 89068, 131550, 3068, 34854, 14078, 32462, 26618
2023-09-04, 99142, 825, 5099, 11726, 913., 0., 0., 1332., 41., 4478., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19666., 0., 0., 5451, 253, 156, 61, 51, 10435, 88707, 131295, 3082, 34833, 14036, 32392, 26610
2023-09-05, 100952, 824, 5092, 11702, 933., 0., 0., 1308., 44., 4494., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19668., 0., 0., 5757, 258, 155, 56, 51, 11192, 89760, 131109, 3097, 34886, 14049, 32357, 26646
2023-09-06, 100794, 826, 5077, 11648, 948., 0., 0., 1288., 48., 4500., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19671., 0., 0., 5901, 258, 154, 55, 51, 11303, 89491, 130810, 3104, 34886, 14039, 32272, 26678
2023-09-07, 100403, 824, 5062, 11592, 966., 0., 0., 1287., 51., 4470., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19657., 0., 0., 5854, 257, 154, 56, 51, 11157, 89245, 130467, 3126, 34826, 14013, 32222, 26672
2023-09-08, 100084, 821, 5070, 11525, 975., 0., 0., 1277., 49., 4444., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19645., 0., 0., 5527, 247, 154, 56, 52, 10812, 89272, 130108, 3146, 34781, 13992, 32153, 26701
2023-09-09, 99452, 821, 5049, 11444, 970., 0., 0., 1256., 46., 4387., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19624., 0., 0., 5686, 232, 125, 55, 52, 11298, 88154, 129768, 3148, 34755, 13980, 32110, 26767
2023-09-10, 99499, 815, 5003, 11420, 984., 0., 0., 1250., 44., 4350., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19606., 0., 0., 5669, 235, 125, 54, 52, 11200, 88299, 129533, 3137, 34751, 13961, 32063, 26798
2023-09-11, 100445, 813, 4997, 11391, 982., 0., 0., 1251., 42., 4306., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19556., 0., 0., 6924, 232, 125, 54, 52, 12316, 88129, 129255, 3124, 34743, 13950, 31996, 26822
2023-09-12, 98256, 812, 4993, 11367, 980., 0., 0., 1252., 44., 4272., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19555., 0., 0., 6898, 218, 125, 55, 52, 11687, 86568, 129048, 3101, 34693, 13924, 31921, 26806
2023-09-13, 97244, 809, 4993, 11342, 982., 0., 0., 1266., 47., 4251., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19480., 0., 0., 6450, 232, 122, 55, 52, 11301, 85942, 128778, 3090, 34639, 13885, 31795, 26772
2023-09-14, 97234, 807, 4996, 11325, 985., 0., 0., 1283., 48., 4232., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19437., 0., 0., 6254, 233, 120, 53, 52, 11057, 86178, 127894, 3087, 34422, 13819, 31222, 26489
2023-09-15, 97316, 805, 5001, 11326, 994., 0., 0., 1293., 50., 4200., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19363., 0., 0., 6332, 226, 120, 53, 51, 11104, 86212, 127432, 3089, 34312, 13769, 30940, 26376
2023-09-16, 96842, 802, 5003, 11290, 1008., 0., 0., 1296., 53., 4163., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19322., 0., 0., 6513, 234, 120, 52, 51, 11292, 85550, 127306, 3080, 34366, 13803, 31023, 26392
2023-09-17, 96400, 801, 4992, 11273, 1015., 0., 0., 1290., 54., 4141., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19332., 0., 0., 6434, 233, 109, 48, 51, 11308, 85091, 126931, 3069, 34347, 13815, 30907, 26252
2023-09-18, 96009, 800, 4997, 11260, 1027., 0., 0., 1297., 58., 4106., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19328., 0., 0., 6131, 228, 108, 42, 51, 10915, 85094, 125976, 3060, 34056, 13696, 30408, 25816
2023-09-19, 96135, 798, 5009, 11271, 1035., 0., 0., 1296., 58., 4053., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19325., 0., 0., 6111, 228, 107, 44, 51, 10744, 85392, 125734, 3056, 33992, 13671, 30369, 25692
2023-09-20, 97637, 798, 5008, 11266, 1041., 0., 0., 1282., 58., 4002., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19290., 0., 0., 6267, 231, 109, 43, 51, 11365, 86272, 125707, 3048, 34043, 13681, 30430, 25689
2023-09-21, 97852, 796, 4993, 11271, 1041., 0., 0., 1283., 58., 3956., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19269., 0., 0., 6842, 231, 116, 43, 51, 11918, 85934, 125224, 3030, 33909, 13622, 30242, 25480
2023-09-22, 97285, 793, 4978, 11258, 1039., 0., 0., 1284., 58., 3929., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19176., 0., 0., 6531, 233, 116, 43, 51, 11601, 85684, 124308, 3005, 33551, 13439, 29823, 25101
2023-09-23, 97333, 791, 4960, 11224, 1039., 0., 0., 1264., 58., 3886., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19078., 0., 0., 6539, 232, 115, 39, 51, 11654, 85679, 123911, 2990, 33444, 13360, 29733, 25100
2023-09-24, 97350, 789, 4923, 11213, 1042., 0., 0., 1261., 58., 3863., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 18974., 0., 0., 6503, 233, 132, 39, 48, 11471, 85878, 123419, 2965, 33282, 13263, 29629, 25066
2023-09-25, 97021, 788, 4920, 11180, 1043., 0., 0., 1282., 58., 3847., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 18955., 0., 0., 6632, 222, 146, 39, 47, 11142, 85879, 123023, 2970, 33145, 13186, 29607, 25043
2023-09-26, 98454, 784, 4940, 11183, 1043., 0., 0., 1273., 58., 3785., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 18866., 0., 0., 6873, 221, 146, 44, 47, 11367, 87087, 122816, 2976, 33084, 13137, 29612, 25086
2023-09-27, 98131, 782, 4928, 11186, 1032., 0., 0., 1277., 58., 3717., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 18705., 0., 0., 6858, 215, 147, 44, 47, 10960, 87171, 122426, 2971, 32968, 13081, 29564, 25092
2023-09-28, 97159, 779, 4910, 11140, 1016., 0., 0., 1271., 58., 3664., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 18578., 0., 0., 6811, 213, 147, 44, 47, 10943, 86216, 121557, 2942, 32684, 12940, 29417, 24892
2023-09-29, 97286, 778, 4880, 11109, 1014., 0., 0., 1265., 58., 3635., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 18512., 0., 0., 7292, 212, 150, 44, 47, 11427, 85859, 120821, 2912, 32413, 12822, 29314, 24738
2023-09-30, 97210, 778, 4851, 11063, 1013., 0., 0., 1238., 58., 3627., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 18396., 0., 0., 7290, 210, 150, 44, 47, 11422, 85788, 120361, 2902, 32254, 12760, 29234, 24664
2023-10-01, 95907, 773, 4831, 11037, 1002., 0., 0., 1232., 58., 3581., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 18302., 0., 0., 7345, 210, 146, 45, 47, 11486, 84421, 120115, 2891, 32130, 12710, 29172, 24652
2023-10-02, 95527, 774, 4829, 11039, 1000., 0., 0., 1220., 58., 3527., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 18225., 0., 0., 7455, 218, 131, 46, 47, 11497, 84030, 119786, 2881, 31948, 12655, 29120, 24509
2023-10-03, 96240, 772, 4825, 11037, 993., 0., 0., 1214., 58., 3492., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 18155., 0., 0., 7431, 239, 126, 45, 47, 11488, 84752, 119375, 2840, 31712, 12569, 29005, 24359
2023-10-04, 96362, 768, 4816, 11049, 1007., 0., 0., 1211., 58., 3475., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 18087., 0., 0., 7535, 239, 126, 46, 47, 11558, 84804, 118927, 2808, 31551, 12495, 28886, 24154
2023-10-05, 96835, 763, 4815, 11045, 1004., 0., 0., 1209., 60., 3437., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17980., 0., 0., 7550, 233, 125, 46, 46, 11883, 84953, 118462, 2805, 31350, 12426, 28811, 23905
2023-10-06, 97163, 761, 4816, 11057, 1001., 0., 0., 1202., 62., 3421., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17897., 0., 0., 7672, 234, 124, 46, 46, 11988, 85175, 117927, 2799, 31140, 12358, 28709, 23623
2023-10-07, 96409, 761, 4818, 11032, 1009., 0., 0., 1198., 64., 3383., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17748., 0., 0., 7361, 235, 124, 46, 46, 11699, 84710, 117547, 2787, 30985, 12313, 28720, 23486
2023-10-08, 96778, 759, 4826, 10984, 1004., 0., 0., 1177., 65., 3399., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17666., 0., 0., 7302, 236, 128, 46, 50, 11692, 85087, 117123, 2775, 30811, 12273, 28729, 23313
2023-10-09, 96816, 757, 4781, 11022, 996., 0., 0., 1145., 65., 3380., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17585., 0., 0., 7265, 246, 125, 46, 50, 11687, 85129, 116770, 2774, 30641, 12237, 28730, 23150
2023-10-10, 96780, 756, 4756, 11023, 995., 0., 0., 1104., 65., 3367., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17562., 0., 0., 7284, 231, 106, 46, 50, 11704, 85076, 116341, 2756, 30436, 12144, 28654, 22994
2023-10-11, 96803, 752, 4743, 11014, 984., 0., 0., 1088., 65., 3365., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17555., 0., 0., 7299, 230, 106, 48, 50, 11689, 85115, 116155, 2727, 30286, 12074, 28658, 22866
2023-10-12, 95913, 749, 4729, 11049, 974., 0., 0., 1088., 65., 3362., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17509., 0., 0., 7295, 294, 104, 48, 50, 11328, 84585, 115960, 2713, 30132, 11990, 28585, 22791
2023-10-13, 95823, 750, 4724, 11085, 967., 0., 0., 1076., 65., 3351., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17440., 0., 0., 7429, 292, 104, 48, 50, 11508, 84315, 115869, 2712, 30018, 11933, 28521, 22749
2023-10-14, 96713, 749, 4719, 11114, 948., 0., 0., 1084., 66., 3336., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17388., 0., 0., 7454, 292, 104, 50, 50, 11534, 85179, 115740, 2721, 29946, 11912, 28519, 22677
2023-10-15, 96886, 743, 4697, 11110, 936., 0., 0., 1085., 66., 3318., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17276., 0., 0., 7404, 294, 102, 50, 50, 11393, 85492, 115280, 2718, 29735, 11821, 28397, 22521
2023-10-16, 97293, 742, 4684, 11068, 926., 0., 0., 1110., 66., 3310., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17171., 0., 0., 8053, 317, 112, 50, 50, 12082, 85212, 114571, 2704, 29400, 11665, 28162, 22321
2023-10-17, 97141, 742, 4679, 11080, 920., 0., 0., 1139., 64., 3299., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17125., 0., 0., 8449, 446, 107, 50, 50, 12609, 84532, 114010, 2684, 29093, 11535, 27997, 22152
2023-10-18, 95887, 743, 4694, 11082, 913., 0., 0., 1131., 64., 3314., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17086., 0., 0., 7995, 447, 107, 49, 50, 12150, 83737, 113849, 2678, 29002, 11493, 27931, 22079
2023-10-19, 95873, 743, 4666, 11099, 911., 0., 0., 1145., 64., 3325., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17072., 0., 0., 8042, 448, 107, 49, 50, 12544, 83329, 113712, 2680, 28907, 11465, 27866, 22003
2023-10-20, 95571, 741, 4666, 11102, 907., 0., 0., 1153., 64., 3339., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17064., 0., 0., 8014, 450, 108, 50, 50, 12517, 83054, 113608, 2684, 28891, 11485, 27868, 21910
2023-10-21, 95272, 742, 4661, 11107, 908., 0., 0., 1155., 64., 3332., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17040., 0., 0., 8017, 450, 108, 50, 50, 12607, 82665, 113522, 2685, 28842, 11472, 27849, 21858
2023-10-22, 95403, 742, 4661, 11099, 905., 0., 0., 1155., 64., 3333., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17039., 0., 0., 8016, 450, 108, 50, 49, 12617, 82786, 113394, 2684, 28789, 11455, 27827, 21817
2023-10-23, 94745, 742, 4648, 11093, 906., 0., 0., 1162., 64., 3341., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17049., 0., 0., 8015, 450, 108, 50, 49, 12574, 82171, 113257, 2692, 28747, 11447, 27807, 21761
2023-10-24, 97118, 740, 4645, 11079, 907., 0., 0., 1164., 64., 3333., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17050., 0., 0., 7852, 461, 107, 50, 49, 12403, 84715, 113066, 2690, 28644, 11424, 27778, 21681
2023-10-25, 97062, 740, 4641, 11066, 905., 0., 0., 1163., 64., 3339., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17039., 0., 0., 7845, 461, 107, 50, 49, 12391, 84671, 112906, 2689, 28586, 11411, 27736, 21584
2023-10-26, 96729, 739, 4630, 11075, 906., 0., 0., 1168., 64., 3320., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17027., 0., 0., 7662, 461, 107, 51, 49, 12212, 84518, 112789, 2681, 28537, 11393, 27708, 21546
2023-10-27, 96799, 737, 4627, 11091, 907., 0., 0., 1168., 65., 3326., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17034., 0., 0., 7664, 461, 107, 51, 49, 12208, 84590, 112618, 2670, 28471, 11381, 27647, 21504
2023-10-28, 97505, 736, 4636, 11084, 911., 0., 0., 1175., 65., 3337., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17040., 0., 0., 7639, 461, 107, 51, 49, 12189, 85317, 112586, 2670, 28436, 11372, 27641, 21484
2023-10-29, 98512, 738, 4645, 11075, 908., 0., 0., 1174., 65., 3331., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17044., 0., 0., 8514, 461, 107, 51, 49, 13060, 85452, 112582, 2663, 28403, 11364, 27612, 21480
2023-10-30, 120279, 737, 4638, 11088, 905., 0., 0., 1187., 65., 3351., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17046., 0., 0., 30622, 461, 107, 51, 49, 35167, 85112, 112486, 2658, 28384, 11368, 27585, 21440
2023-10-31, 120111, 737, 4645, 11095, 900., 0., 0., 1189., 63., 3351., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17080., 0., 0., 30641, 461, 107, 51, 49, 35181, 84930, 112455, 2661, 28382, 11362, 27584, 21442
2023-11-01, 120454, 736, 4648, 11076, 896., 0., 0., 1202., 61., 3338., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17110., 0., 0., 30994, 461, 107, 51, 49, 35556, 84898, 112430, 2658, 28359, 11353, 27579, 21402
2023-11-02, 118179, 736, 4659, 11076, 894., 0., 0., 1225., 57., 3335., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17152., 0., 0., 29905, 459, 113, 51, 49, 35086, 83092, 112413, 2647, 28312, 11349, 27577, 21350
2023-11-03, 96575, 737, 4670, 11045, 887., 0., 0., 1251., 54., 3326., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17264., 0., 0., 7741, 454, 111, 50, 49, 12909, 83665, 112260, 2628, 28257, 11357, 27530, 21238
2023-11-04, 95704, 736, 4689, 11026, 871., 0., 0., 1269., 52., 3364., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17390., 0., 0., 7843, 313, 116, 51, 49, 12919, 82784, 112099, 2605, 28153, 11332, 27427, 21162
2023-11-05, 98040, 734, 4695, 11037, 862., 0., 0., 1296., 50., 3383., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17477., 0., 0., 8950, 312, 116, 46, 49, 13982, 84059, 112137, 2606, 28129, 11328, 27441, 21133
2023-11-06, 97735, 739, 4699, 11033, 866., 0., 0., 1326., 50., 3412., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17607., 0., 0., 9316, 311, 118, 46, 49, 14597, 83138, 112269, 2591, 28156, 11343, 27464, 21126
2023-11-07, 98805, 738, 4709, 11054, 857., 0., 0., 1347., 48., 3444., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17622., 0., 0., 9364, 301, 117, 42, 49, 14603, 84202, 112295, 2588, 28189, 11360, 27465, 21099
2023-11-08, 107251, 737, 4696, 11057, 842., 0., 0., 1384., 43., 3478., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17677., 0., 0., 8102, 301, 117, 42, 49, 13381, 93870, 112277, 2571, 28175, 11362, 27439, 21101
2023-11-09, 127641, 738, 4708, 11041, 822., 0., 0., 1388., 38., 3488., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17741., 0., 0., 7814, 295, 117, 42, 49, 15206, 112434, 112283, 2528, 28101, 11338, 27400, 21075
2023-11-10, 126687, 740, 4690, 11037, 820., 0., 0., 1385., 38., 3485., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17745., 0., 0., 7769, 295, 102, 41, 49, 15168, 111519, 112323, 2512, 28084, 11345, 27385, 21068
2023-11-11, 127902, 739, 4687, 11036, 819., 0., 0., 1384., 38., 3486., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17743., 0., 0., 7768, 295, 102, 41, 49, 15168, 112734, 112262, 2511, 28065, 11338, 27375, 21058
2023-11-12, 127856, 739, 4684, 11026, 810., 0., 0., 1392., 37., 3503., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17734., 0., 0., 7768, 295, 101, 41, 49, 15165, 112691, 112179, 2506, 28043, 11324, 27353, 21035
2023-11-13, 127186, 738, 4676, 11027, 803., 0., 0., 1409., 36., 3505., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17773., 0., 0., 7765, 295, 110, 41, 49, 15141, 112045, 112157, 2497, 28039, 11327, 27368, 21029
2023-11-14, 120047, 736, 4685, 11036, 799., 0., 0., 1413., 35., 3512., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17825., 0., 0., 8006, 302, 110, 42, 49, 15410, 104637, 112172, 2494, 28045, 11337, 27425, 21016
2023-11-15, 121526, 737, 4681, 11036, 798., 0., 0., 1428., 34., 3537., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 17879., 0., 0., 8008, 302, 110, 42, 49, 15374, 106152, 112219, 2490, 28051, 11345, 27467, 21000
2023-11-16, 122775, 737, 4684, 11017, 776., 0., 0., 1452., 30., 3580., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 18093., 0., 0., 8112, 314, 110, 42, 49, 15462, 107314, 112268, 2493, 28047, 11351, 27510, 21015
2023-11-17, 132043, 739, 4680, 11036, 759., 0., 0., 1435., 27., 3605., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 18273., 0., 0., 7908, 334, 99, 43, 49, 15447, 116596, 112476, 2497, 28115, 11405, 27624, 21019
2023-11-18, 122804, 739, 4656, 11024, 755., 0., 0., 1494., 26., 3615., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 18550., 0., 0., 7789, 377, 99, 43, 44, 15457, 107347, 112606, 2500, 28153, 11423, 27675, 21003
2023-11-19, 125554, 738, 4700, 11030, 753., 0., 0., 1562., 24., 3625., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 18774., 0., 0., 7846, 451, 97, 42, 44, 14169, 111384, 112884, 2519, 28202, 11449, 27788, 21046
2023-11-20, 132284, 740, 4731, 11054, 745., 0., 0., 1586., 23., 3626., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 18943., 0., 0., 7858, 580, 99, 43, 45, 14659, 117625, 113133, 2519, 28308, 11518, 27905, 21028
2023-11-21, 133049, 743, 4741, 11075, 752., 0., 0., 1617., 21., 3651., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19279., 0., 0., 7875, 585, 99, 43, 45, 14743, 118306, 113350, 2539, 28379, 11565, 27995, 21074
2023-11-22, 124063, 741, 4758, 11078, 754., 0., 0., 1638., 17., 3660., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19552., 0., 0., 7502, 521, 99, 44, 58, 13667, 110396, 113856, 2548, 28593, 11666, 28214, 21144
2023-11-23, 117952, 743, 4769, 11064, 749., 0., 0., 1636., 17., 3696., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 19838., 0., 0., 7429, 522, 92, 42, 58, 13958, 103994, 114127, 2556, 28708, 11710, 28302, 21187
2023-11-24, 117374, 742, 4754, 11056, 745., 0., 0., 1621., 15., 3682., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 20057., 0., 0., 7206, 529, 92, 42, 58, 13766, 103608, 114468, 2572, 28840, 11781, 28415, 21235
2023-11-25, 119491, 743, 4728, 11036, 729., 0., 0., 1617., 15., 3647., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 20306., 0., 0., 7123, 536, 92, 40, 58, 13659, 105832, 114653, 2590, 28969, 11811, 28492, 21321
2023-11-26, 121436, 745, 4723, 11025, 715., 0., 0., 1595., 13., 3627., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 20548., 0., 0., 7504, 529, 92, 39, 58, 13977, 107459, 114845, 2596, 29027, 11833, 28534, 21375
2023-11-27, 118213, 748, 4696, 11001, 706., 0., 0., 1576., 12., 3560., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 20772., 0., 0., 7393, 569, 81, 36, 54, 13428, 104785, 115015, 2589, 29104, 11848, 28567, 21406
2023-11-28, 115415, 748, 4688, 10979, 696., 0., 0., 1576., 12., 3496., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 20976., 0., 0., 7362, 584, 80, 36, 54, 13408, 102007, 115275, 2580, 29178, 11878, 28653, 21451
2023-11-29, 115856, 751, 4696, 10973, 692., 0., 0., 1565., 10., 3471., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 21266., 0., 0., 7427, 593, 79, 36, 54, 14069, 101787, 115528, 2607, 29226, 11890, 28737, 21465
2023-11-30, 112600, 750, 4687, 10977, 686., 0., 0., 1533., 9., 3474., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 21538., 0., 0., 7366, 601, 84, 35, 54, 13165, 99434, 115798, 2660, 29389, 11977, 28785, 21483
2023-12-01, 112063, 751, 4669, 10946, 681., 0., 0., 1507., 7., 3485., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 21700., 0., 0., 7620, 603, 84, 35, 63, 13434, 98629, 116109, 2809, 29673, 12170, 28956, 21482
